,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand
352,D,"17.08.2019 0:10",SU,1478,D,3,ABA,73H,158,151,13
353,A,"17.08.2019 10:55",SU,1479,D,3,ABA,73H,158,127,16
354,D,"17.08.2019 20:25",SU,1480,D,1,KJA,32A,158,144,191
355,A,"17.08.2019 7:10",SU,1481,D,1,KJA,32A,158,158,123
356,D,"17.08.2019 7:40",SU,1486,D,1,KJA,73H,158,141,127
357,A,"17.08.2019 18:50",SU,1487,D,1,KJA,73H,158,157,202
358,D,"17.08.2019 11:40",SU,1490,D,1,SLY,32A,158,115,127
359,A,"17.08.2019 18:55",SU,1491,D,1,SLY,32A,158,112,203
360,D,"17.08.2019 8:05",SU,1498,D,1,GRV,32A,158,132,202
361,A,"17.08.2019 14:50",SU,1499,D,1,GRV,32A,158,158,113
362,D,"17.08.2019 8:25",SU,1500,D,1,TJM,32A,158,157,203
363,A,"17.08.2019 15:15",SU,1501,D,1,TJM,32A,158,157,203
364,D,"17.08.2019 23:40",SU,1502,D,1,TJM,32A,158,127,116
365,A,"17.08.2019 6:20",SU,1503,D,1,TJM,32A,158,152,113
366,D,"17.08.2019 14:00",SU,1506,D,1,TJM,73H,158,146,127
367,A,"17.08.2019 20:55",SU,1507,D,1,TJM,73H,158,149,213
368,D,"17.08.2019 21:45",SU,1510,D,1,SGC,32A,158,149,119
369,A,"17.08.2019 6:15",SU,1511,D,1,SGC,32A,158,150,118
370,D,"17.08.2019 1:35",SU,1512,D,1,SGC,32A,158,127,217
371,A,"17.08.2019 9:30",SU,1513,D,1,SGC,32A,158,155,213
372,D,"17.08.2019 6:40",SU,1516,D,1,SGC,32A,158,156,215
373,A,"17.08.2019 14:00",SU,1517,D,1,SGC,32A,158,152,119
374,D,"17.08.2019 1:55",SU,1522,D,1,NUX,32A,158,154,113
375,A,"17.08.2019 10:40",SU,1523,D,1,NUX,32A,158,153,190
376,D,"17.08.2019 23:05",SU,1530,D,3,TOF,73H,158,143,17
377,A,"17.08.2019 8:55",SU,1531,D,3,TOF,73H,158,157,17
378,D,"17.08.2019 22:15",SU,1532,D,1,CEK,32A,158,151,127
379,A,"17.08.2019 8:00",SU,1533,D,1,CEK,32A,158,152,129
380,D,"17.08.2019 17:50",SU,1542,D,1,AAQ,32A,158,136,213
381,A,"17.08.2019 0:05",SU,1543,D,1,AAQ,32A,158,146,122
382,D,"17.08.2019 8:15",SU,1546,D,1,AAQ,32A,158,152,215
383,A,"17.08.2019 13:40",SU,1547,D,1,AAQ,32A,158,147,202
384,D,"17.08.2019 20:35",SU,1548,D,1,OVB,73H,158,138,120
385,A,"17.08.2019 6:10",SU,1549,D,1,OVB,32A,158,127,120
386,D,"17.08.2019 1:05",SU,1562,D,1,IKT,73H,158,146,118
387,A,"17.08.2019 14:15",SU,1563,D,1,IKT,73H,158,157,213
388,D,"17.08.2019 6:25",SU,1602,D,1,KUF,73H,158,140,192
389,A,"17.08.2019 10:50",SU,1603,D,1,KUF,73H,158,135,120
390,D,"17.08.2019 16:10",SU,1618,D,1,SIP,32A,158,127,190
391,A,"17.08.2019 22:10",SU,1619,D,1,SIP,32A,158,127,213
392,D,"17.08.2019 9:15",SU,1620,D,1,SIP,32A,158,155,127
393,A,"17.08.2019 15:30",SU,1621,D,1,SIP,32A,158,127,213
394,D,"17.08.2019 11:45",SU,1622,D,1,SIP,73H,158,127,203
395,A,"17.08.2019 18:15",SU,1623,D,1,SIP,73H,158,127,215
396,D,"17.08.2019 14:55",SU,1624,D,1,SIP,32A,158,127,191
397,A,"17.08.2019 21:20",SU,1625,D,1,SIP,32A,158,127,215
398,D,"17.08.2019 21:00",SU,1626,D,1,SIP,73H,158,151,202
399,A,"17.08.2019 5:00",SU,1627,D,1,SIP,73H,158,158,123
400,D,"17.08.2019 13:35",SU,1628,D,1,SIP,32A,158,152,215
401,A,"17.08.2019 19:50",SU,1629,D,1,SIP,32A,158,127,124
402,D,"17.08.2019 1:20",SU,1632,D,1,SIP,32A,158,127,120
403,A,"17.08.2019 7:25",SU,1633,D,1,SIP,32A,158,158,119
404,D,"17.08.2019 6:10",SU,1636,D,1,SIP,32A,158,153,193
405,A,"17.08.2019 12:20",SU,1637,D,1,SIP,32A,158,157,191
406,D,"17.08.2019 0:40",SU,1638,D,3,OMS,32A,158,146,16
407,A,"17.08.2019 8:35",SU,1639,D,3,OMS,32A,158,127,14
408,D,"17.08.2019 6:15",SU,1640,D,3,OMS,73H,158,151,16
409,A,"17.08.2019 14:10",SU,1641,D,3,OMS,73H,158,127,13
410,D,"17.08.2019 7:25",SU,1644,D,1,SIP,32A,158,127,129
411,A,"17.08.2019 13:25",SU,1645,D,1,SIP,32A,158,157,215
412,D,"17.08.2019 22:50",SU,1646,D,3,NJC,32A,158,127,14
413,A,"17.08.2019 7:00",SU,1647,D,3,NJC,32A,158,158,17
414,D,"17.08.2019 12:40",SU,1648,D,1,SIP,32A,158,127,129
415,A,"17.08.2019 19:10",SU,1649,D,1,SIP,32A,158,127,129
416,D,"17.08.2019 17:25",SU,1658,D,1,SIP,32A,158,127,192
417,A,"17.08.2019 23:55",SU,1659,D,1,SIP,32A,158,157,202
418,A,"17.08.2019 11:25",SU,1751,D,1,YKS,73H,158,149,89
419,D,"17.08.2019 10:00",SU,1758,D,1,VOG,73H,158,127,115
420,A,"17.08.2019 14:50",SU,1759,D,1,VOG,73H,158,127,192
421,D,"17.08.2019 22:25",SU,1762,D,3,OMS,32A,158,156,18
422,A,"17.08.2019 6:25",SU,1763,D,3,OMS,32A,158,127,13
423,D,"17.08.2019 15:05",SU,1768,D,1,PEE,32A,158,140,119
424,A,"17.08.2019 20:20",SU,1769,D,1,PEE,32A,158,152,120
425,D,"17.08.2019 22:45",SU,1844,I,3,KIV,32A,158,141,20
426,D,"17.08.2019 9:55",SU,1854,I,5,GYD,73H,158,138,34
427,A,"17.08.2019 17:20",SU,1855,I,5,GYD,73H,158,156,34
428,D,"17.08.2019 6:30",SU,1858,I,3,EVN,32A,158,151,23
429,A,"17.08.2019 13:10",SU,1859,I,3,EVN,32A,158,127,20
430,D,"17.08.2019 9:45",SU,1860,I,3,EVN,32A,158,146,19
431,A,"17.08.2019 16:45",SU,1861,I,3,EVN,32A,158,127,22
432,D,"17.08.2019 2:05",SU,1864,I,3,EVN,32A,158,136,19
433,A,"17.08.2019 9:40",SU,1865,I,3,EVN,32A,158,154,23
434,D,"17.08.2019 20:40",SU,1868,I,3,EVN,73H,158,154,19
435,A,"17.08.2019 4:45",SU,1869,I,3,EVN,73H,158,127,20
436,D,"17.08.2019 8:10",SU,1872,I,3,TAS,73H,158,153,20
437,A,"17.08.2019 18:15",SU,1873,I,3,TAS,73H,158,156,20
438,D,"17.08.2019 22:40",SU,1876,I,3,BHK,32A,158,157,22
439,D,"17.08.2019 7:40",SU,1880,I,3,FRU,32A,158,127,22
440,A,"17.08.2019 17:50",SU,1881,I,3,FRU,32A,158,153,22
441,D,"17.08.2019 20:50",SU,1894,I,3,OSS,73H,158,127,23
442,A,"17.08.2019 7:10",SU,1895,I,3,OSS,73H,158,127,20
443,D,"17.08.2019 7:45",SU,1940,I,2,ALA,73H,158,150,48
444,A,"17.08.2019 18:20",SU,1941,I,2,ALA,73H,158,157,48
445,D,"17.08.2019 21:40",SU,1950,I,2,CIT,32A,158,158,48
446,D,"17.08.2019 18:05",SU,2002,I,3,WAW,32A,158,115,23
447,A,"17.08.2019 23:15",SU,2003,I,3,WAW,32A,158,129,24
448,D,"17.08.2019 7:45",SU,2006,I,3,WAW,32A,158,144,24
449,A,"17.08.2019 12:50",SU,2007,I,3,WAW,32A,158,153,22
450,D,"17.08.2019 7:30",SU,2010,I,5,PRG,73H,158,137,37
451,A,"17.08.2019 13:50",SU,2011,I,5,PRG,73H,158,138,37
452,D,"17.08.2019 14:55",SU,2014,I,5,PRG,73H,158,145,34
453,A,"17.08.2019 21:25",SU,2015,I,3,PRG,73H,158,137,20
454,D,"17.08.2019 13:00",SU,2018,I,5,PRG,73H,158,146,34
455,A,"17.08.2019 19:30",SU,2019,I,5,PRG,73H,158,146,34
456,D,"17.08.2019 10:10",SU,2030,I,2,BUD,32A,158,147,48
457,A,"17.08.2019 16:30",SU,2031,I,2,BUD,32A,158,149,48
458,D,"17.08.2019 7:05",SU,2032,I,2,BUD,32A,158,148,55
459,A,"17.08.2019 13:25",SU,2033,I,3,BUD,32A,158,154,23
460,D,"17.08.2019 9:55",SU,2054,I,3,TIV,73H,158,147,23
461,A,"17.08.2019 17:30",SU,2055,I,5,TIV,73H,158,127,37
462,D,"17.08.2019 8:15",SU,2060,I,2,SOF,32A,158,151,55
463,A,"17.08.2019 15:35",SU,2061,I,2,SOF,32A,158,127,48
464,D,"17.08.2019 14:15",SU,2074,I,5,LCA,73H,158,153,37
465,A,"17.08.2019 23:15",SU,2075,I,3,LCA,73H,158,154,25
466,D,"17.08.2019 20:15",SU,2092,I,2,BEG,32A,158,133,58
467,D,"17.08.2019 17:20",SU,2096,I,3,BEG,73H,158,131,24
468,A,"17.08.2019 0:10",SU,2097,I,3,BEG,73H,158,137,19
469,D,"17.08.2019 8:45",SU,2106,I,5,TLL,73H,158,134,37
470,A,"17.08.2019 13:10",SU,2107,I,5,TLL,73H,158,141,38
471,A,"17.08.2019 6:35",SU,2109,I,5,VNO,32A,158,58,37
472,D,"17.08.2019 14:30",SU,2122,I,3,HER,73H,158,157,23
473,A,"17.08.2019 23:55",SU,2123,I,3,HER,73H,158,152,26
474,D,"17.08.2019 7:50",SU,2130,I,2,IST,73H,158,149,58
475,A,"17.08.2019 16:00",SU,2131,I,2,IST,73H,158,151,55
476,A,"17.08.2019 6:05",SU,2135,I,3,IST,73H,158,147,23
477,D,"17.08.2019 10:00",SU,2136,I,3,IST,32A,158,114,20
478,A,"17.08.2019 18:25",SU,2137,I,2,IST,32A,158,124,55
479,D,"17.08.2019 17:40",SU,2138,I,2,IST,73H,158,134,58
480,A,"17.08.2019 4:05",SU,2139,I,3,IST,73H,158,147,22
481,D,"17.08.2019 11:20",SU,2152,I,3,DUS,32A,158,158,24
482,A,"17.08.2019 18:50",SU,2153,I,3,DUS,32A,158,143,22
483,D,"17.08.2019 14:25",SU,2154,I,3,DUS,32A,158,156,20
484,A,"17.08.2019 21:50",SU,2155,I,3,DUS,32A,158,143,22
485,D,"17.08.2019 15:55",SU,2156,I,3,BOJ,32A,158,115,19
486,A,"17.08.2019 23:50",SU,2157,I,3,BOJ,32A,158,127,21
487,D,"17.08.2019 8:15",SU,2168,I,5,BRU,73H,158,148,38
488,A,"17.08.2019 16:10",SU,2169,I,5,BRU,73H,158,136,38
489,D,"17.08.2019 10:20",SU,2174,I,5,OSL,32A,158,149,37
490,A,"17.08.2019 16:40",SU,2175,I,5,OSL,32A,158,149,39
491,D,"17.08.2019 10:25",SU,2210,I,3,ARN,73H,158,157,22
492,A,"17.08.2019 15:50",SU,2211,I,3,ARN,73H,158,132,22
493,D,"17.08.2019 9:20",SU,2312,I,3,SXF,32A,158,156,22
494,A,"17.08.2019 15:45",SU,2313,I,3,SXF,32A,158,149,24
495,D,"17.08.2019 15:25",SU,2314,I,3,SXF,32A,158,158,24
496,A,"17.08.2019 21:45",SU,2315,I,3,SXF,32A,158,154,24
497,D,"17.08.2019 19:35",SU,2316,I,3,SXF,32A,158,158,23
498,A,"17.08.2019 4:00",SU,2317,I,3,SXF,32A,158,153,24
499,D,"17.08.2019 11:20",SU,2318,I,3,SXF,32A,158,146,25
500,A,"17.08.2019 18:00",SU,2319,I,3,SXF,32A,158,150,25
501,D,"17.08.2019 6:50",SU,2320,I,3,MUC,32A,158,148,20
502,A,"17.08.2019 14:15",SU,2321,I,3,MUC,32A,158,155,20
503,D,"17.08.2019 14:30",SU,2326,I,3,MUC,32A,158,127,25
504,A,"17.08.2019 21:40",SU,2327,I,3,MUC,32A,158,154,25
505,D,"17.08.2019 10:55",SU,2336,I,3,STR,73H,158,141,20
506,A,"17.08.2019 18:35",SU,2337,I,3,STR,73H,158,152,26
507,D,"17.08.2019 19:00",SU,2338,I,3,STR,32A,158,152,20
508,A,"17.08.2019 2:50",SU,2339,I,3,STR,32A,158,158,23
509,D,"17.08.2019 10:45",SU,2342,I,3,HAJ,32A,158,152,26
510,A,"17.08.2019 17:45",SU,2343,I,3,HAJ,32A,158,148,24
511,D,"17.08.2019 16:45",SU,2352,I,3,VIE,32A,158,155,21
512,A,"17.08.2019 23:25",SU,2353,I,5,VIE,32A,158,151,34
513,D,"17.08.2019 20:00",SU,2354,I,5,VIE,73H,158,139,37
514,A,"17.08.2019 4:10",SU,2355,I,5,VIE,73H,158,147,34
515,D,"17.08.2019 12:00",SU,2356,I,3,VIE,73H,158,141,26
516,A,"17.08.2019 18:40",SU,2357,I,5,VIE,73H,158,148,37
517,D,"17.08.2019 20:00",SU,2376,I,5,LYS,32A,158,153,38
518,D,"17.08.2019 10:20",SU,2418,I,3,FCO,73H,158,153,24
519,A,"17.08.2019 19:10",SU,2419,I,3,FCO,73H,158,134,20
520,D,"17.08.2019 19:45",SU,2422,I,5,VCE,73H,158,127,39
521,D,"17.08.2019 20:05",SU,2428,I,3,BLQ,73H,158,143,26
522,A,"17.08.2019 4:25",SU,2429,I,5,BLQ,73H,158,106,37
523,D,"17.08.2019 19:30",SU,2436,I,3,DUS,32A,158,154,22
524,A,"17.08.2019 10:30",SU,2437,I,3,DUS,32A,158,142,24
525,D,"17.08.2019 8:00",SU,2480,I,3,NAP,73H,158,158,25
526,A,"17.08.2019 17:00",SU,2481,I,3,NAP,73H,158,136,25
527,D,"17.08.2019 19:50",SU,2496,I,5,CPH,73H,158,131,35
528,A,"17.08.2019 3:35",SU,2497,I,5,CPH,73H,158,121,38
529,D,"17.08.2019 9:00",SU,2502,I,2,VLC,73H,158,137,48
530,A,"17.08.2019 19:35",SU,2503,I,2,VLC,73H,158,150,48
531,D,"17.08.2019 12:05",SU,2518,I,3,PMI,32A,158,146,21
532,A,"17.08.2019 22:35",SU,2519,I,3,PMI,32A,158,156,20
533,D,"17.08.2019 18:00",SU,2528,I,5,AGP,73H,158,143,38
534,A,"17.08.2019 5:50",SU,2529,I,5,AGP,73H,158,143,34
535,D,"17.08.2019 18:25",SU,2534,I,5,OSL,73H,158,150,39
536,A,"17.08.2019 0:35",SU,2535,I,3,OSL,73H,158,93,23
537,D,"17.08.2019 7:35",SU,2536,I,3,DUS,32A,158,156,23
538,A,"17.08.2019 14:55",SU,2537,I,3,DUS,32A,158,137,22
539,A,"17.08.2019 4:30",SU,2585,I,3,LHR,73H,158,156,25
540,D,"17.08.2019 19:35",SU,2590,I,5,DUB,32A,158,147,40
541,D,"17.08.2019 19:30",SU,2606,I,2,LIS,73H,158,141,48
542,A,"17.08.2019 16:10",SU,2607,I,3,LIS,73H,158,149,26
543,D,"17.08.2019 11:00",SU,2612,I,3,MXP,73H,158,157,21
544,A,"17.08.2019 19:25",SU,2613,I,3,MXP,73H,158,143,25
545,D,"17.08.2019 19:50",SU,2618,I,5,BRU,73H,158,150,36
546,A,"17.08.2019 3:55",SU,2619,I,5,BRU,32A,158,114,39
547,D,"17.08.2019 10:00",SU,2620,I,3,AGP,73H,158,142,25
548,A,"17.08.2019 21:55",SU,2621,I,3,AGP,73H,158,127,21
549,D,"17.08.2019 14:50",SU,2628,I,5,BRU,73H,158,157,35
550,A,"17.08.2019 22:50",SU,2629,I,5,BRU,73H,158,126,37
551,D,"17.08.2019 15:30",SU,2656,I,3,FRA,73H,158,157,21
552,A,"17.08.2019 23:10",SU,2657,I,3,FRA,73H,158,153,27
553,D,"17.08.2019 10:20",SU,2658,I,5,CPH,73H,158,154,38
554,A,"17.08.2019 16:30",SU,2659,I,5,CPH,73H,158,126,37
555,D,"17.08.2019 7:15",SU,2684,I,3,SXF,73H,158,151,26
556,A,"17.08.2019 13:30",SU,2685,I,3,SXF,73H,158,142,24
557,D,"17.08.2019 14:35",SU,2694,I,5,AMS,32A,158,152,40
558,A,"17.08.2019 22:40",SU,2695,I,5,AMS,32A,158,145,38
559,D,"17.08.2019 14:40",VN,62,I,3,HAN,789,274,274,27
560,A,"17.08.2019 6:45",VN,63,I,3,HAN,789,274,220,22
561,D,"17.08.2019 9:20",SU,100,I,3,JFK,77W,402,398,26
562,A,"17.08.2019 6:25",SU,101,I,3,JFK,77W,402,298,24
563,D,"17.08.2019 14:15",SU,102,I,3,JFK,77W,402,385,21
564,A,"17.08.2019 11:45",SU,103,I,3,JFK,77W,402,337,29
565,D,"17.08.2019 12:00",SU,106,I,3,LAX,77W,402,391,27
566,A,"17.08.2019 13:20",SU,107,I,3,LAX,77W,402,337,29
567,D,"17.08.2019 12:30",SU,200,I,3,PEK,77W,402,400,22
568,A,"17.08.2019 5:35",SU,201,I,2,PEK,77W,402,374,55
569,D,"17.08.2019 21:20",SU,204,I,3,PEK,77W,402,394,26
570,A,"17.08.2019 14:45",SU,205,I,3,PEK,77W,402,386,24
571,D,"17.08.2019 9:30",SU,206,I,2,PVG,77W,402,378,55
572,A,"17.08.2019 5:45",SU,207,I,3,PVG,77W,402,379,26
573,D,"17.08.2019 20:05",SU,208,I,2,PVG,77W,402,379,59
574,A,"17.08.2019 16:20",SU,209,I,2,PVG,77W,402,373,58
575,D,"17.08.2019 19:20",SU,212,I,2,HKG,77W,402,377,55
576,A,"17.08.2019 16:40",SU,213,I,2,HKG,77W,402,371,49
577,D,"17.08.2019 20:45",SU,250,I,3,ICN,77W,402,394,29
578,A,"17.08.2019 16:30",SU,251,I,3,ICN,77W,402,320,29
579,D,"17.08.2019 19:00",SU,260,I,3,NRT,77W,402,370,24
580,A,"17.08.2019 16:05",SU,263,I,3,NRT,77W,402,386,33
581,D,"17.08.2019 19:25",SU,290,I,3,HAN,77W,402,350,21
582,A,"17.08.2019 16:35",SU,291,I,3,HAN,77W,402,398,31
583,D,"17.08.2019 8:50",SU,502,I,3,TLV,77W,402,393,21
584,A,"17.08.2019 18:45",SU,503,I,3,TLV,77W,402,386,27
585,A,"17.08.2019 4:40",SU,505,I,3,TLV,77W,402,386,26
586,D,"17.08.2019 15:40",SU,1700,D,3,VVO,77W,402,399,16
587,A,"17.08.2019 10:15",SU,1701,D,3,VVO,77W,402,322,17
588,D,"17.08.2019 17:15",SU,1710,D,3,KHV,77W,402,396,16
589,A,"17.08.2019 10:35",SU,1711,D,3,KHV,77W,402,400,14
590,D,"17.08.2019 16:45",SU,1730,D,3,PKC,77W,402,394,14
591,A,"17.08.2019 12:40",SU,1731,D,3,PKC,77W,402,379,16
592,D,"17.08.2019 9:10",SU,2550,I,2,AMS,77W,402,320,58
593,A,"17.08.2019 17:45",SU,2551,I,2,AMS,77W,402,256,58
594,D,"17.08.2019 9:35",SU,104,I,3,IAD,333,302,292,33
595,D,"17.08.2019 18:50",SU,232,I,2,DEL,333,302,280,58
596,A,"17.08.2019 9:05",SU,233,I,3,DEL,333,302,282,21
597,A,"17.08.2019 5:25",SU,235,I,3,DEL,333,302,285,22
598,D,"17.08.2019 21:25",SU,1442,D,3,IKT,333,302,264,17
599,A,"17.08.2019 11:00",SU,1443,D,3,IKT,333,302,285,12
600,D,"17.08.2019 20:35",SU,1702,D,3,VVO,333,302,296,13
601,A,"17.08.2019 15:50",SU,1703,D,3,VVO,333,302,299,13
602,D,"17.08.2019 8:55",SU,2380,I,2,GVA,333,302,209,49
603,A,"17.08.2019 17:25",SU,2381,I,2,GVA,333,302,161,55
604,D,"17.08.2019 12:15",SU,2548,I,5,TFS,333,302,271,39
605,D,"17.08.2019 11:00",SU,110,I,3,MIA,332,229,214,33
606,A,"17.08.2019 12:15",SU,111,I,3,MIA,332,229,188,27
607,D,"17.08.2019 7:10",SU,150,I,3,HAV,332,229,190,27
608,A,"17.08.2019 9:00",SU,151,I,3,HAV,332,229,225,29
609,D,"17.08.2019 15:05",SU,234,I,3,DEL,332,229,217,11
610,D,"17.08.2019 18:35",SU,330,I,3,ULN,332,229,171,26
611,A,"17.08.2019 8:40",SU,331,I,3,ULN,332,229,204,33
612,D,"17.08.2019 19:40",SU,122,I,3,JFK,333,296,285,27
613,A,"17.08.2019 17:20",SU,123,I,3,JFK,333,296,252,26
614,D,"17.08.2019 15:35",SU,202,I,3,PEK,333,296,281,33
615,A,"17.08.2019 8:55",SU,203,I,3,PEK,333,296,254,31
616,D,"17.08.2019 19:05",SU,220,I,2,CAN,333,296,258,49
617,A,"17.08.2019 16:25",SU,221,I,2,CAN,333,296,281,46
618,D,"17.08.2019 8:00",SU,252,I,3,ICN,333,296,294,11
619,A,"17.08.2019 5:15",SU,253,I,3,ICN,333,296,266,24
620,D,"17.08.2019 19:10",SU,270,I,3,BKK,333,296,254,29
621,A,"17.08.2019 16:00",SU,271,I,2,BKK,333,296,237,54
622,D,"17.08.2019 18:50",SU,274,I,2,HKT,333,296,172,46
623,A,"17.08.2019 16:45",SU,275,I,2,HKT,333,296,293,60
624,D,"17.08.2019 21:55",SU,320,I,2,MLE,333,296,246,58
625,A,"17.08.2019 17:15",SU,321,I,2,MLE,333,296,237,51
626,D,"17.08.2019 18:40",SU,504,I,3,TLV,333,296,286,33
627,D,"17.08.2019 1:00",SU,1482,D,3,KJA,333,296,278,17
628,A,"17.08.2019 12:05",SU,1483,D,3,KJA,333,296,237,14
629,D,"17.08.2019 20:45",SU,1870,I,3,TAS,333,296,288,33
630,A,"17.08.2019 7:05",SU,1871,I,3,TAS,333,296,293,26
631,A,"17.08.2019 4:20",SU,2549,I,2,TFS,333,296,290,48
632,D,"17.08.2019 9:50",SU,2578,I,3,LHR,333,296,223,31
633,A,"17.08.2019 19:10",SU,2579,I,3,LHR,333,296,292,21
634,D,"17.08.2019 7:00",N4,123,D,3,SIP,73H,189,152,18
635,A,"17.08.2019 13:10",N4,124,D,3,SIP,73H,189,152,13
636,D,"17.08.2019 16:05",N4,133,D,3,SIP,73H,189,152,17
637,A,"17.08.2019 22:30",N4,134,D,3,SIP,73H,189,152,16
638,D,"17.08.2019 19:50",N4,161,D,3,KRR,73H,189,133,16
639,A,"17.08.2019 9:40",N4,162,D,3,KRR,73H,189,181,18
640,D,"17.08.2019 23:55",N4,171,I,2,KSQ,73H,189,184,48
641,A,"17.08.2019 5:35",EO,174,D,3,SVX,73H,189,149,16
642,D,"17.08.2019 23:35",EO,179,D,3,CEK,73H,189,158,16
643,A,"17.08.2019 5:45",EO,180,D,3,CEK,73H,189,174,17
644,D,"17.08.2019 8:40",N4,183,D,3,MRV,73H,189,152,12
645,A,"17.08.2019 14:25",N4,184,D,3,MRV,73H,189,152,16
646,D,"17.08.2019 23:45",N4,185,D,3,KZN,73H,189,152,14
647,D,"17.08.2019 10:40",N4,203,I,2,FEG,73H,189,185,55
648,A,"17.08.2019 21:10",N4,204,I,2,FEG,73H,189,168,50
649,D,"17.08.2019 23:40",N4,211,D,3,YKS,73H,189,105,18
650,D,"17.08.2019 17:40",N4,225,D,3,AER,73H,189,130,17
651,A,"17.08.2019 23:20",N4,226,D,3,AER,73H,189,152,12
652,D,"17.08.2019 7:25",EO,229,D,3,AER,73H,189,120,12
653,A,"17.08.2019 21:45",EO,230,D,3,AER,73H,189,152,17
654,D,"17.08.2019 11:40",N4,245,D,3,AER,73H,189,185,17
655,A,"17.08.2019 17:35",N4,246,D,3,AER,73H,189,169,18
656,D,"17.08.2019 10:30",N4,277,I,2,EVN,73H,189,168,58
657,A,"17.08.2019 17:50",N4,278,I,2,EVN,73H,189,186,59
658,D,"17.08.2019 0:45",N4,279,D,3,UFA,73H,189,152,14
659,A,"17.08.2019 6:05",N4,280,D,3,UFA,73H,189,152,14
660,A,"17.08.2019 10:10",N4,294,D,3,KJA,73H,189,167,15
661,D,"17.08.2019 14:35",N4,377,I,2,EVN,73H,189,169,59
662,A,"17.08.2019 21:30",N4,378,I,2,EVN,73H,189,152,46
663,D,"17.08.2019 0:45",N4,477,I,2,EVN,73H,189,158,48
664,A,"17.08.2019 7:50",N4,478,I,2,EVN,73H,189,180,48
665,D,"17.08.2019 10:45",N4,523,D,3,SIP,73H,189,152,17
666,A,"17.08.2019 16:55",N4,524,D,3,SIP,73H,189,152,14
667,D,"17.08.2019 1:25",N4,541,D,3,OMS,73H,189,152,18
668,A,"17.08.2019 9:35",N4,542,D,3,OMS,73H,189,152,1
669,D,"17.08.2019 6:55",EO,615,D,3,AER,73H,189,170,15
670,A,"17.08.2019 20:00",EO,616,D,3,AER,73H,189,183,13
671,D,"17.08.2019 23:25",N4,633,D,3,SIP,73H,189,145,12
672,A,"17.08.2019 5:40",N4,634,D,3,SIP,73H,189,152,18
673,D,"17.08.2019 10:10",N4,701,I,2,JED,73H,189,38,78
674,A,"17.08.2019 5:30",N4,730,D,3,REN,73H,189,166,13
675,A,"17.08.2019 16:15",OK,894,I,2,PRG,73H,189,172,50
676,D,"17.08.2019 17:05",OK,895,I,2,PRG,73H,189,171,49
677,A,"17.08.2019 3:05",OK,898,I,2,PRG,73H,189,183,55
678,D,"17.08.2019 7:10",OK,899,I,2,PRG,73H,189,170,59
679,D,"17.08.2019 8:20",FV,6137,D,3,KRR,73H,189,95,2
680,A,"17.08.2019 13:55",FV,6138,D,3,KRR,73H,189,188,17
681,D,"17.08.2019 9:25",FV,6139,I,3,NCE,73H,189,155,27
682,A,"17.08.2019 18:20",FV,6140,I,3,NCE,73H,189,132,29
683,D,"17.08.2019 22:10",FV,6141,D,3,SIP,73H,189,40,15
684,A,"17.08.2019 14:30",FV,6142,D,3,SIP,73H,189,189,14
685,D,"17.08.2019 17:00",FV,6157,D,3,SIP,73H,189,189,12
686,A,"17.08.2019 9:45",FV,6158,D,3,SIP,73H,189,188,8
687,D,"17.08.2019 8:40",FV,6161,D,3,KGD,73H,189,130,3
688,A,"17.08.2019 13:35",FV,6162,D,3,KGD,73H,189,167,14
689,D,"17.08.2019 23:25",FV,6163,D,3,KGD,73H,189,157,15
690,A,"17.08.2019 8:10",FV,6164,D,3,KGD,73H,189,185,10
691,D,"17.08.2019 0:40",FV,6167,D,3,REN,73H,189,125,12
692,A,"17.08.2019 6:05",FV,6168,D,3,REN,73H,189,133,12
693,D,"17.08.2019 19:25",FV,6171,D,3,REN,73H,189,99,17
694,A,"17.08.2019 7:15",FV,6172,D,3,REN,73H,189,142,14
695,D,"17.08.2019 17:20",FV,6183,D,3,ROV,73H,189,122,18
696,A,"17.08.2019 22:20",FV,6184,D,3,ROV,73H,189,184,14
697,D,"17.08.2019 16:05",FV,6185,D,3,AER,73H,189,153,12
698,A,"17.08.2019 22:20",FV,6186,D,3,AER,73H,189,152,18
699,D,"17.08.2019 9:25",FV,6187,D,3,MRV,73H,189,186,18
700,A,"17.08.2019 15:20",FV,6188,D,3,MRV,73H,189,185,16
701,D,"17.08.2019 15:30",FV,6191,D,3,ROV,73H,189,107,15
702,A,"17.08.2019 20:35",FV,6192,D,3,ROV,73H,189,150,14
703,D,"17.08.2019 22:55",FV,6193,D,3,ROV,73H,189,120,10
704,A,"17.08.2019 4:50",FV,6194,D,3,ROV,73H,189,149,17
705,D,"17.08.2019 10:50",FV,6637,I,3,ORY,73H,189,177,30
706,A,"17.08.2019 20:05",FV,6638,I,3,ORY,73H,189,133,27
707,D,"17.08.2019 13:25",RL,7515,I,2,CFU,738,189,152,55
708,D,"17.08.2019 0:50",RL,7537,I,2,LCA,738,189,152,58
709,A,"17.08.2019 9:20",RL,7538,I,2,LCA,738,189,152,49
710,D,"17.08.2019 14:45",RL,7545,I,2,GZP,738,189,177,57
711,D,"17.08.2019 0:50",RL,7745,I,2,PMI,738,189,188,59
